	0.0369
デモ最高	0.0013
デトロイト市大	0.0013
テーマエイブラハム・リンカーン	0.0013
テロ刺殺未遂	0.0013
テルロレアンヌ	0.0013
テルキング牧師	0.0013
ダグ・ハマーショルド1961ライナス	0.0013
ダグラスバラク・オバマ南部バプテスト	0.0013
ダグラスバラク・オバマ南部	0.0013
セ思うせる	0.0013
センター設立	0.0013
スラム街黒人	0.0013
スピーチ全文動画	0.0013
スピーチ100中1	0.0013
ストークリー・カーマイケル代表する	0.0013
ステップない	0.0013
ステップ	0.0013
スタンフォード大学	0.0013
ジョージア州人物	0.0013
ジョージア州アトランタ市	0.0013
ジョージア州アトランタ	0.0013
ジョージC	0.0013
ジョンソン大統領後列	0.0013
ジョンソン副大統領	0.0013
ジョンソン副	0.0013
ジョンソン人種差別	0.0013
ジョンソン人種	0.0013
ジュニア関連する	0.0013
ジュニア関連	0.0013
ジュニア出典フリー百科	0.0013
ジュニア出典フリー	0.0013
ジュニアなる	0.0013
ジュニアMartinLuther	0.0013
ジュニアMartin	0.0013
ジュニア1964国際連合	0.0013
ジュニア1964国際	0.0013
ジュニア	0.0013
ジェシー・ジャクソンマルコムXフレデリック	0.0013
シーン無くす運動	0.0013
ショーン・マクブライド1974アンドレイ・サハロフ1975	0.0013
ショートフィルムビデオ	0.0013
シニア呼ぶ	0.0013
シニア	0.0013
ゴール位置づける	0.0013
コレッタ4人	0.0013
コレッタ4	0.0013
コレッタ	0.0013
コメント	0.0013
ゲーム暴力	0.0013
ゲーム	0.0013
ケース見るられる	0.0013
ケネディ黒人社会	0.0013
ケネディ政権	0.0013
ケネディ大統領就任	0.0013
ケネディ大統領	0.0013
ケニス・クラーク仲介	0.0013
ケニア人アメリカ	0.0013
ケニア人	0.0013
クローザー神学校経る	0.0013
クローザー神学校	0.0013
クリップ	0.0013
キング非	0.0013
キング説教講演	0.0013
キング説教	0.0013
キング自身暗殺	0.0013
キング自身	0.0013
キング自伝日本	0.0013
キング自伝	0.0013
キング牧師棺	0.0013
キング牧師暗殺	0.0013
キング牧師名	0.0013
キング牧師会う	0.0013
キング牧師マルコム	0.0013
キング牧師その	0.0013
キング牧師おこなう	0.0013
キング泥沼化	0.0013
キング泥沼	0.0013
キング死後編集	0.0013
キング死後5	0.0013
キング死後	0.0013
キング暴力的手法	0.0013
キング暴力的	0.0013
キング暴力	0.0013
キング暗殺する	0.0013
キング同意する	0.0013
キング同意	0.0013
キング公民権	0.0013
キング公民	0.0013
キングジュニア出典	0.0013
キングジュニア1964	0.0013
キングキング提唱する	0.0013
キングむしろ	0.0013
キングその	0.0013
キングCorettaScott	0.0013
キングCoretta	0.0013
キング6歳	0.0013
キング6	0.0013
キング1963年	0.0013
キング1963	0.0013
キッシンジャーレ・ドゥク・ト1973佐藤	0.0013
キッシンジャーレ・ドゥク・ト1973	0.0013
ガンディーら一瞬	0.0013
ガンディー	0.0013
カテゴリ出典必要	0.0013
オバマ夫人黒人	0.0013
オバマ夫人	0.0013
オジー・デイヴィス外部リンク編集	0.0013
エイブラハム・リンカーン誕生日	0.0013
エイブラハム・リンカーン誕生	0.0013
エイブラハム・リンカーン生誕200年	0.0013
エイブラハム・リンカーン生誕200	0.0013
エイブラハム・リンカーン生誕	0.0013
エイブラハム・リンカーン大統領行う	0.0013
エイブラハム・リンカーン大統領	0.0013
ウィキメディア・コモンズ	0.0013
インフラ整備等	0.0013
インド独立父	0.0013
インド	0.0013
イスラム教徒	0.0013
アンドレイ・サハロフ19751901年	0.0013
アングロサクソン系中心	0.0013
アングロサクソン系	0.0013
アルベルト・シュバイツァー1952ジョージ	0.0013
アルバート・ルツーリ1960ダグ・ハマーショルド1961	0.0013
アラバマ州選挙	0.0013
アラバマ州	0.0013
アメリカ自由	0.0013
アメリカ施行する	0.0013
アメリカ国内世論	0.0013
アメリカ国内アングロサクソン	0.0013
アメリカ合衆国牧師暗殺	0.0013
アメリカ合衆国活動家	0.0013
アメリカ合衆国奴隷	0.0013
アメリカ合衆国プロテスタントバプテスト派	0.0013
アメリカ合衆国プロテスタントバプテスト	0.0013
アメリカ代表する	0.0013
アメリカ代表	0.0013
アメリカ人種差別	0.0013
アメリカ人種	0.0013
アメリカ人特にイスラム	0.0013
アメリカ人差別	0.0013
アメリカ人奴隷	0.0013
アメリカ人初	0.0013
アメリカ人公民権	0.0013
アメリカ人人物	0.0013
アメリカ人中東	0.0013
アメリカ人ハーフ	0.0013
アメリカ人キング	0.0013
アメリカ人インディアン	0.0013
アメリカ人もの	0.0013
アメリカ人	0.0013
アメリカキング	0.0013
アフリカ系	0.0013
アトランタ市バプテスト	0.0013
アトランタバプテスト派	0.0013
アトランタバプテスト	0.0013
アジア系アメリカ人	0.0013
アジア系アメリカ	0.0013
れる黒人	0.0013
れる色	0.0013
れる自身	0.0013
れる私	0.0013
れる激しい怒る	0.0013
れる毎年2月	0.0013
れる楽曲	0.0013
れる有名スピーチ	0.0013
れる時ANDTHE	0.0013
れる故人	0.0013
れる抗議デモ	0.0013
れる懲役99	0.0013
れる弾丸	0.0013
れる幼少	0.0013
れる奴隷解放	0.0013
れる人物公民	0.0013
れる事ある	0.0013
れる主としてアフリカ	0.0013
れる世論次第に	0.0013
れる一時期	0.0013
れるワシントン大	0.0013
れるモーテル	0.0013
れるマルコム	0.0013
れるアメリカ合衆国	0.0013
れるアフリカ系	0.0013
れるよう強硬	0.0013
れるもの	0.0013
れるまま	0.0013
れるその多く	0.0013
れるその内容	0.0013
れるこれら	0.0013
れるこれ	0.0013
れること決まる	0.0013
れるくる	0.0013
れるがち	0.0013
れる4月	0.0013
れる1967年	0.0013
れる1961年	0.0013
ら一瞬	0.0013
られる戦争	0.0013
られるいる中	0.0013
られるいる	0.0013
よう私	0.0013
よう白人	0.0013
よう強硬的	0.0013
よう分析する	0.0013
よう分析	0.0013
ようその内容	0.0013
ようその	0.0013
ものすること	0.0013
ものいうれる	0.0013
ものいう	0.0013
もう	0.0013
めぐる日本語	0.0013
むしろこの出来事	0.0013
むしろこの	0.0013
みすず書房ISBN	0.0013
みすず書房	0.0013
まだ	0.0013
びき脱す	0.0013
はじめする少数	0.0013
の許すれる	0.0013
の神	0.0013
の悪い	0.0013
なんとかキング	0.0013
なる通常	0.0013
なる宗教	0.0013
なるキング	0.0013
なるその後1955	0.0013
なるさ	0.0013
なるあること	0.0013
なる2006年	0.0013
なる2006	0.0013
ない要出典	0.0013
ない要	0.0013
ない結論	0.0013
ない私	0.0013
ないがしろするれる	0.0013
ないがしろする	0.0013
どうよい	0.0013
どういいの	0.0013
どういい	0.0013
どう	0.0013
とること多い	0.0013
とること	0.0013
とりとめるその	0.0013
とりとめる	0.0013
ついに自由得る	0.0013
ついに	0.0013
ため記録的	0.0013
ため記録	0.0013
ため戦争	0.0013
ためマルコムX	0.0013
ためケネディ黒人	0.0013
ためアフリカ系	0.0013
ためアフリカ	0.0013
ためそのインフラ	0.0013
ためその	0.0013
たち愚か者	0.0013
たち岩波書店	0.0013
たちきっと約束	0.0013
それ黒人社会	0.0013
それ黒人	0.0013
それ非	0.0013
それら暴力	0.0013
その要因自身	0.0013
その要因	0.0013
その様状況	0.0013
その数年後	0.0013
その数年	0.0013
その数	0.0013
その手段相当	0.0013
その意思継ぐ	0.0013
その意思	0.0013
その後黒人	0.0013
その後キング	0.0013
その対象なる	0.0013
その対象	0.0013
その夜集会	0.0013
その夜	0.0013
その多く最前線	0.0013
その多く	0.0013
その内容高い	0.0013
そのインフラ整備等	0.0013
そのインフラ整備	0.0013
そのためマルコム	0.0013
せる警棒	0.0013
せる自ら	0.0013
せる支配	0.0013
せる意味	0.0013
せる公民権法	0.0013
せる中	0.0013
せるられるいる	0.0013
せる	0.0013
する非暴力	0.0013
する非	0.0013
する長生き	0.0013
する運用	0.0013
する運動	0.0013
する記事アフリカ系	0.0013
する記事アフリカ	0.0013
する第44	0.0013
する父親	0.0013
する演説中	0.0013
する数ヵ月	0.0013
する息子	0.0013
する彼女	0.0013
する帰り道	0.0013
する始めるいる	0.0013
する墓標	0.0013
する名演説	0.0013
する参考文献	0.0013
する制定	0.0013
する全米各地	0.0013
する全米	0.0013
する事態	0.0013
する世界	0.0013
するローザ・パークス逮捕	0.0013
するモンゴメリー・バス・ボイコット運動	0.0013
するマルチメディアある	0.0013
するマルコム	0.0013
するボストン	0.0013
するバラク・オバマ	0.0013
するストークリー・カーマイケル代表	0.0013
するジョンソン大統領	0.0013
するジョン	0.0013
するコレッタ	0.0013
するキング非	0.0013
するれる激しい	0.0013
するれる毎年2	0.0013
するれる毎年	0.0013
するれる故人	0.0013
するれる懲役	0.0013
するれる人物	0.0013
するれる主として	0.0013
するれる一時期	0.0013
するれるモー	0.0013
するれるよう	0.0013
するれるまま	0.0013
するれるその	0.0013
するれるくる	0.0013
するれるがち	0.0013
するれる4	0.0013
するれる1967	0.0013
するれる1961	0.0013
するよう白人	0.0013
するもの	0.0013
するの悪い	0.0013
するため	0.0013
するせる意味	0.0013
するせる公民権	0.0013
するせる	0.0013
するする	0.0013
するすべて	0.0013
するこれ	0.0013
すること特に	0.0013
すること	0.0013
するおる	0.0013
するいる矢先	0.0013
するいる人々	0.0013
するいく	0.0013
するJanneDa	0.0013
する2	0.0013
する1第	0.0013
する11ヶ月	0.0013
すべて	0.0013
さらなる黒人待遇	0.0013
さらなる	0.0013
さ	0.0013
ごと	0.0013
これ推進する	0.0013
これ推進	0.0013
これ建国	0.0013
これ史上最年少	0.0013
これ史上	0.0013
これ以降アトランタ	0.0013
これ以降	0.0013
この目みる	0.0013
この目	0.0013
この様状況	0.0013
この年行う	0.0013
この出来事驚く	0.0013
この出来事	0.0013
この	0.0013
こと自覚する	0.0013
こと特に学校	0.0013
こと法的側面	0.0013
こと法的	0.0013
こと決まる	0.0013
こと成功する	0.0013
こと容認する	0.0013
こと多い	0.0013
こと公民	0.0013
こと全世界中	0.0013
こと全	0.0013
きっと約束地	0.0013
きっと約束	0.0013
がち	0.0013
かける警官	0.0013
かける	0.0013
かかる取り扱い義務付ける	0.0013
かかる取り扱い	0.0013
おる同年男の子	0.0013
おる同年	0.0013
おるむしろ法令	0.0013
おるむしろ	0.0013
いる非	0.0013
いる言いふらす	0.0013
いる表示表	0.0013
いる表示	0.0013
いる矢先できる	0.0013
いる矢先	0.0013
いる合衆国	0.0013
いる人々いる	0.0013
いる人々	0.0013
いる人	0.0013
いるマルコムX	0.0013
いるマルコム	0.0013
いるキング	0.0013
いるその後	0.0013
いる5大都市	0.0013
いる5	0.0013
いる1968	0.0013
いける3	0.0013
いく黒人	0.0013
いく術学ぶ	0.0013
いく術	0.0013
いく爆弾	0.0013
いく暗殺	0.0013
いく公民	0.0013
いくキング	0.0013
いえる公民権	0.0013
いえる公民	0.0013
いう法的差別	0.0013
いう法的	0.0013
いうれるその	0.0013
いう	0.0013
ある運動中止命令	0.0013
ある運動中止	0.0013
ある知る	0.0013
ある日彼ら	0.0013
ある日	0.0013
ある始まる	0.0013
あるマルコムX	0.0013
あるマルコム	0.0013
あるブラック	0.0013
あるスタンフォード	0.0013
あること自覚	0.0013
あること	0.0013
あるI	0.0013
ある1954	0.0013
——非暴力	0.0013
——ML	0.0013
video公民権運動	0.0013
veBeentothe	0.0013
totheMountaintop	0.0013
theMountaintop	0.0013
theMirror	0.0013
suicidenoteANOTHER	0.0013
suicidenote	0.0013
ofFreedom	0.0013
noteANOTHERSTORY	0.0013
intheMirror	0.0013
enJamesEarlRay	0.0013
enJamesEarl	0.0013
aDream編集	0.0013
aDream2	0.0013
X講談社	0.0013
X支持する	0.0013
X右	0.0013
Xフレデリックダグラス	0.0013
Xその支持	0.0013
Xその	0.0013
X1965年	0.0013
X	0.0013
Wikipedia移動	0.0013
Wikipedia	0.0013
WITHONEVOICESPOKE	0.0013
VideoAdobeFlashvideo	0.0013
VOICESPOKE	0.0013
UnforgettableFire	0.0013
U2楽曲	0.0013
U	0.0013
TheUnforgettable	0.0013
ThanJuly	0.0013
THENAMEOFLOVE	0.0013
THEMULTITUDEWITHONE	0.0013
SelmaMontgomery	0.0013
ScottKing	0.0013
STORY収録	0.0013
SPOKEキング	0.0013
RightsAct	0.0013
RhetoricIHaveA	0.0013
Ray項	0.0013
PRIDEINTHE	0.0013
PRIDEIN	0.0013
PRIDE	0.0013
ONEVOICESPOKE	0.0013
OFLOVE	0.0013
NewBirthofFreedom	0.0013
NAMEOFLOVE	0.0013
Mountaintop私	0.0013
Montgomeryアラバマ州	0.0013
Montgomeryアラバマ	0.0013
Mirrorショート	0.0013
MartinLuther	0.0013
ManintheMirror	0.0013
Maninthe	0.0013
Manin	0.0013
Man	0.0013
MULTITUDEWITHONEVOICE	0.0013
MLKPRIDE	0.0013
MLK	0.0013
ML	0.0013
Lキング説教	0.0013
Lキング	0.0013
LutherKingJrDay	0.0013
LutherKingJr1929	0.0013
LOVE	0.0013
King知り合う	0.0013
KingJrDay	0.0013
KingJr1929年	0.0013
Jホセイ作曲	0.0013
Jホセイ	0.0013
July収録	0.0013
JrDay	0.0013
Jr1929年1	0.0013
JamesEarlRay	0.0013
J	0.0013
IveBeento	0.0013
IveBeen	0.0013
Ive	0.0013
ISBN4818404306私	0.0013
ISBN4622049406黒人	0.0013
ISBN4622049392キング	0.0013
ISBN4400520099自由	0.0013
ISBN4400421228汝	0.0013
ISBN4061492314脚注編集	0.0013
ISBN4061492314脚注	0.0013
ISBN4004150035良心	0.0013
ISBN4004150035	0.0013
INTHENAMEOF	0.0013
INTHENAME	0.0013
IHaveA	0.0013
I	0.0013
HotterThan	0.0013
Hotter	0.0013
HaveADreamスピーチ	0.0013
HaveADreamGoogle	0.0013
HIStoryキング	0.0013
HIStory	0.0013
GoogleVideoAdobeFlash	0.0013
Freedom	0.0013
Flashvideo公民権	0.0013
Fire収録	0.0013
EarlRay	0.0013
Dream編集この	0.0013
Dream演説	0.0013
Dream有名	0.0013
Dreamスピーチ全文動画	0.0013
DreamGoogleVideoAdobe	0.0013
Dream23	0.0013
Dream	0.0013
Day祝日	0.0013
DaArc楽曲	0.0013
DC20	0.0013
Cマーシャル1953	0.0013
Cマーシャル	0.0013
Bジョンソン政権	0.0013
Bジョンソン	0.0013
BirthofFreedom	0.0013
BeentotheMountaintop	0.0013
Aメロ名前	0.0013
Arc楽曲	0.0013
AmericanRhetoricIHave	0.0013
AmericanRhetoricI	0.0013
AdobeFlashvideo公民	0.0013
Act制定	0.0013
ANewBirthof	0.0013
ANewBirth	0.0013
ANDTHEMULTITUDEWITH	0.0013
ADreamスピーチ全文	0.0013
ADreamGoogleVideo	0.0013
9月エイブラハム・リンカーン	0.0013
9外部リンク生い立ち	0.0013
99年判決	0.0013
8関連項目9	0.0013
8月ワシントン	0.0013
8月16日	0.0013
7脚注8関連	0.0013
7月2日	0.0013
78歳死去	0.0013
78歳	0.0013
6歳ある	0.0013
6歳	0.0013
6参考文献7	0.0013
5楽曲6参考	0.0013
5月アラバマ	0.0013
5その後黒人	0.0013
4月23日	0.0013
4月19日	0.0013
4月19	0.0013
4月12日	0.0013
4日遊説	0.0013
4日	0.0013
4人子供	0.0013
4マルコムX	0.0013
4ベトナム	0.0013
4キング死後	0.0013
4818404306私	0.0013
4622049406黒人	0.0013
4622049392キング牧師	0.0013
44回就任式	0.0013
4400520099自由	0.0013
4400421228汝	0.0013
4061492314脚注編集1	0.0013
4004150035良心	0.0013
4	0.0013
3月曜日制定	0.0013
3月曜日	0.0013
3暗殺4キング	0.0013
3年英語教科書	0.0013
3差別	0.0013
3勝利24	0.0013
3人いる	0.0013
3世祖父	0.0013
32章モー	0.0013
32章	0.0013
31日78	0.0013
3	0.0013
2牧師2	0.0013
2深い	0.0013
2法的差別2	0.0013
2法的差別	0.0013
2楽曲	0.0013
2月第3	0.0013
2月暗殺	0.0013
2月12日	0.0013
2日公民	0.0013
2人遊ぶ	0.0013
2enJames	0.0013
2en	0.0013
2IHave	0.0013
25その後	0.0013
24マルコムX	0.0013
23日C	0.0013
23勝利2	0.0013
23勝利	0.0013
22I	0.0013
22	0.0013
21非	0.0013
20日就任	0.0013
20世紀名	0.0013
20世紀アメリカ	0.0013
20万人デモ	0.0013
20万人	0.0013
20万	0.0013
2025年	0.0013
200年近く	0.0013
200年記念	0.0013
2006年1	0.0013
2005年8月	0.0013
2005年8	0.0013
2004年議会	0.0013
2001年2025年	0.0013
2000年2001年	0.0013
1非暴力	0.0013
1第二次	0.0013
1第二	0.0013
1生い立ち11	0.0013
1月第3	0.0013
1月31日	0.0013
1月20日	0.0013
1月15	0.0013
1初めて差別	0.0013
1公民権法	0.0013
1公民権	0.0013
1公民	0.0013
1位ランク	0.0013
1フランクリン・ルーズベルト大統領	0.0013
19日拘置	0.0013
1998年4月	0.0013
1998年4	0.0013
1986年キング	0.0013
1976年2000年	0.0013
1975年1976年	0.0013
19751901年1925	0.0013
1974アンドレイ・サハロフ19751901	0.0013
1973佐藤栄作ショーン・マクブライド	0.0013
1971ヘンリーキッシンジャー	0.0013
1970ヴィリー・ブラント1971ヘンリー	0.0013
1969ノーマン・ボーローグ1970ヴィリー・ブラント	0.0013
1968暗殺	0.0013
1968年没没	0.0013
1968年4	0.0013
1968国際労働機関	0.0013
1968	0.0013
1965年2月	0.0013
1965年2	0.0013
1965ルネ・カサン1968国際	0.0013
196512キング	0.0013
196512	0.0013
1964年度ノーベル	0.0013
1964年度	0.0013
1964年受賞部門	0.0013
1964年受賞	0.0013
1964年ノーベル	0.0013
1964年7月	0.0013
1964年7	0.0013
1964国際連合児童	0.0013
1963年8月	0.0013
1963年5月	0.0013
1963年5	0.0013
1963年4月	0.0013
1963年4	0.0013
1963マーティンルーサー	0.0013
1962赤十字国際委員	0.0013
1961年1月	0.0013
1961年1	0.0013
1961ライナス	0.0013
1960ダグ・ハマーショルド1961ライ	0.0013
1959アルバート・ルツーリ1960ダグ・ハマーショルド	0.0013
1958フィリップノエル	0.0013
1957ドミニク・ピール1958フィリップ	0.0013
1955年ボストン	0.0013
1955年12月	0.0013
1955年12	0.0013
1955	0.0013
1954年	0.0013
1954レスター・ピアソン1957ドミニク・ピール	0.0013
1953国際連合難民	0.0013
1952ジョージC	0.0013
1951年1975年	0.0013
1951アルベルト・シュバイツァー1952ジョージ	0.0013
1950年代1862	0.0013
1950年1951年	0.0013
1935年マーティン	0.0013
1935年	0.0013
1929年生1968年	0.0013
1929年ジョージア	0.0013
1929年1月	0.0013
1926年1950年	0.0013
1925年1926年	0.0013
1901年1925年	0.0013
1892年連邦	0.0013
1892年	0.0013
1862年9月	0.0013
1862年9	0.0013
16日脳卒中	0.0013
15日1968年	0.0013
15日	0.0013
12牧師	0.0013
12月モンゴメリー	0.0013
12月10日	0.0013
12月10	0.0013
12日バーミングハム	0.0013
12日1892	0.0013
11初めて	0.0013
10日	0.0013
10SelmaMontgomery	0.0013
100中1位	0.0013
誕生する	0.0012
見せる	0.0012
表示表話	0.0012
表示表	0.0012
行うれるもの	0.0012
蔓延する	0.0012
英語	0.0012
第二次世界	0.0012
白人黒人	0.0012
理由	0.0012
日本	0.0012
指導者	0.0012
抗議する	0.0012
必要する	0.0012
役割果たす	0.0012
年9月	0.0012
年8月	0.0012
年	0.0012
対象なる	0.0012
始めるいる	0.0012
大学卒業後	0.0012
同時期	0.0012
似る	0.0012
人いる	0.0012
二次世界大戦	0.0012
テーマ	0.0012
むしろ	0.0012
はじめする	0.0012
なるその後	0.0012
なるある	0.0012
いる語る	0.0012
いるアメリカ	0.0012
いける	0.0012
The	0.0012
4人	0.0012
2006年1月	0.0012
1986年	0.0012
1968年	0.0012
1964年	0.0012
項	0.0011
派遣する	0.0011
ベトナム	0.0011
2004年	0.0011
2	0.0011
1955年	0.0011
死亡する	0.0010
1950年代	0.0010
発生する	0.0009
歴史	0.0009
バス	0.0009
それ	0.0009
